1528977420,6527.740234,6527.979980,6527.979980,6527.750000,1.602300
1528977480,6527.000000,6527.750000,6527.740234,6527.009766,5.725759
1528977540,6525.000000,6527.009766,6527.009766,6525.009766,4.381384
1528977600,6522.000000,6525.009766,6525.000000,6524.330078,5.626448
1528977660,6524.319824,6524.330078,6524.330078,6524.330078,5.793800
1528977720,6524.319824,6524.330078,6524.330078,6524.330078,1.800846
1528977780,6522.000000,6524.319824,6524.319824,6522.000000,1.871342
1528977840,6520.000000,6520.000000,6520.000000,6520.000000,1.915600
1528977900,6519.990234,6520.000000,6520.000000,6520.000000,0.909582
1528977960,6510.149902,6519.990234,6519.990234,6510.149902,20.222185
1528978020,6503.919922,6510.140137,6510.140137,6504.000000,22.530396
1528978080,6503.990234,6504.000000,6504.000000,6504.000000,4.765314
1528978140,6503.990234,6504.000000,6504.000000,6504.000000,6.512100
1528978200,6503.990234,6504.000000,6504.000000,6503.990234,5.838396
1528978260,6503.990234,6504.000000,6504.000000,6503.990234,0.827300
1528978320,6503.979980,6504.000000,6504.000000,6503.990234,1.495013
1528978380,6503.970215,6503.979980,6503.979980,6503.979980,1.543700
1528978440,6503.970215,6503.979980,6503.970215,6503.979980,0.770339
1528978500,6503.970215,6503.979980,6503.979980,6503.979980,3.102243
1528978560,6503.970215,6509.830078,6503.979980,6509.830078,5.696161
1528978620,6509.830078,6513.470215,6509.830078,6510.459961,7.406437
1528978680,6509.819824,6510.459961,6510.459961,6509.819824,3.074757
1528978740,6509.810059,6509.830078,6509.830078,6509.819824,1.961633
1528978800,6509.810059,6509.819824,6509.819824,6509.819824,1.955263
1528978860,6509.810059,6509.819824,6509.819824,6509.810059,8.130707
1528978920,6503.000000,6509.819824,6509.810059,6503.000000,10.495323
1528978980,6503.000000,6503.009766,6503.009766,6503.009766,1.478500
1528979040,6502.910156,6503.000000,6503.000000,6502.910156,0.763717
1528979100,6502.899902,6502.910156,6502.899902,6502.899902,1.310777
1528979160,6501.000000,6502.910156,6502.910156,6501.009766,1.372905
1528979220,6502.729980,6506.399902,6502.740234,6506.399902,8.838345
1528979280,6504.509766,6506.390137,6506.390137,6504.520020,3.602400
1528979340,6504.500000,6504.520020,6504.520020,6504.509766,2.252019
1528979400,6504.500000,6504.509766,6504.509766,6504.509766,2.671814
1528979460,6504.500000,6504.509766,6504.509766,6504.500000,2.811400
1528979520,6500.000000,6504.509766,6504.509766,6500.009766,5.967746
1528979580,6500.000000,6500.009766,6500.009766,6500.009766,1.796908
1528979640,6496.000000,6500.009766,6500.009766,6496.009766,1.912053
1528979700,6496.009766,6496.009766,6496.009766,6496.009766,1.777949
1528979760,6494.009766,6496.009766,6496.009766,6494.009766,17.148178
1528979820,6494.009766,6494.020020,6494.009766,6494.020020,0.888500
1528979880,6491.410156,6494.020020,6494.009766,6491.410156,5.327448
1528979940,6478.779785,6491.350098,6491.350098,6479.790039,9.550947
1528980000,6478.569824,6480.299805,6480.290039,6478.569824,6.979046
1528980060,6478.560059,6478.620117,6478.569824,6478.620117,2.035887
1528980120,6478.609863,6478.620117,6478.620117,6478.620117,1.678886
1528980180,6478.649902,6478.740234,6478.649902,6478.740234,2.864728
1528980240,6478.729980,6478.740234,6478.729980,6478.740234,1.998943
1528980300,6478.720215,6483.700195,6478.740234,6478.720215,6.729320
1528980360,6477.950195,6478.709961,6478.709961,6477.950195,2.450593
1528980420,6474.640137,6477.950195,6477.950195,6474.649902,14.224910
1528980480,6474.640137,6478.720215,6475.580078,6478.720215,4.590853
1528980540,6478.709961,6479.000000,6478.709961,6479.000000,8.113052
1528980600,6478.990234,6479.000000,6478.990234,6479.000000,1.446869
1528980660,6478.990234,6479.000000,6479.000000,6478.990234,7.877063
1528980720,6478.990234,6479.000000,6479.000000,6479.000000,0.803370
1528980780,6478.990234,6479.000000,6479.000000,6479.000000,6.885281
1528980840,6478.990234,6479.000000,6479.000000,6479.000000,3.168374
1528980900,6478.990234,6479.000000,6479.000000,6479.000000,2.346111
1528980960,6478.990234,6479.000000,6478.990234,6479.000000,3.509354
